genre	rating	review
Adventure	10	I don't know, making animals talk is just so... lame.
Animation	10	Second the simple story, and the drama of Spirit gets your attention.
Animation	10	I don't know, making animals talk is just so... lame.
Drama	10	Second the simple story, and the drama of Spirit gets your attention.
Drama	10	I don't know, making animals talk is just so... lame.
Comedy	10	"Moonstruck" is one of the best films ever.
Comedy	10	I own that film on DVD!
Comedy	10	I'm glad Cher won an Oscar for that movie.
Comedy	10	Nicholas Cage and Danny Aiello are great, too.
Comedy	10	"
Comedy	10	Moonstruck" is an excellent movie for everyone to see and laugh.
Comedy	10	A must-see!
Comedy	10	10/10 stars!
Drama	10	"Moonstruck" is one of the best films ever.
Drama	10	I own that film on DVD!
Drama	10	I'm glad Cher won an Oscar for that movie.
Drama	10	Nicholas Cage and Danny Aiello are great, too.
Drama	10	"
Drama	10	Moonstruck" is an excellent movie for everyone to see and laugh.
Drama	10	A must-see!
Drama	10	10/10 stars!
Romance	10	"Moonstruck" is one of the best films ever.
Romance	10	I own that film on DVD!
Romance	10	I'm glad Cher won an Oscar for that movie.
Romance	10	Nicholas Cage and Danny Aiello are great, too.
Romance	10	"
Romance	10	Moonstruck" is an excellent movie for everyone to see and laugh.
Romance	10	A must-see!
Romance	10	10/10 stars!
Comedy	10	I think that this is possibly the funniest movie I have ever seen.
Comedy	10	Either that, or he's laughing really hard.
Comedy	10	Five stars.
Comedy	10	Funny, funny, funny.
Romance	10	I think that this is possibly the funniest movie I have ever seen.
Romance	10	Either that, or he's laughing really hard.
Romance	10	Five stars.
Romance	10	Funny, funny, funny.
Animation	8	Don Bluth, thank you.
Comedy	8	Don Bluth, thank you.
Drama	8	Don Bluth, thank you.
Comedy	10	I only wish people today could accept and love true humor instead of the horrid
Comedy	10	trash talk
Comedy	10	people now call funny.
Comedy	10	The Divorce of Lady X is well worth anyone's time.
Drama	10	I only wish people today could accept and love true humor instead of the horrid
Drama	10	trash talk
Drama	10	people now call funny.
Drama	10	The Divorce of Lady X is well worth anyone's time.
Romance	10	I only wish people today could accept and love true humor instead of the horrid
Romance	10	trash talk
Romance	10	people now call funny.
Romance	10	The Divorce of Lady X is well worth anyone's time.
Documentary	10	This is probably the best documentary I have seen in a very long time.
Documentary	10	Jonny Kennedy was and is still is a tragically beautiful inspiration.
Documentary	10	Watching minutes of his life long struggle was heart-wrenching.
Documentary	10	Listening to his smart ass remarks and seeing his adorable gestures was heartwarming.
Documentary	10	And seeing him smile was indescribable.
Documentary	10	I feel blessed to have been able to be touched by this tiny giant.
Drama	9	Women have never looked so attractive and pathetic as in Salazar's film Piedras.
Drama	9	5 different women are coping with their male partners and families.
Drama	9	Surprisingly good for a first film, and worth the time in any standard.
Drama	9	A must to all Almodovar's fans, and enjoyable to all.
Adult	9	Dream Quest was a surprisingly good movie.
Adult	9	It gets kind of silly at times, but overall I recommend it.
Drama	8	This was truly a heartbreaking story about first love.
Drama	8	Probably the most painful story about young love that I have ever seen.
Drama	8	I would give The Man in the Moon 8.5/10
Romance	8	This was truly a heartbreaking story about first love.
Romance	8	Probably the most painful story about young love that I have ever seen.
Romance	8	I would give The Man in the Moon 8.5/10
Adventure	7	Gomez has something to do with this.
Adventure	7	Rating: 3 stars out of 5.
Sci-Fi	7	Gomez has something to do with this.
Sci-Fi	7	Rating: 3 stars out of 5.
Adventure	10	One of my favourite "domestic" movies.
Adventure	10	It's funny, and sad at some moments...
Adventure	10	Cheers.
Comedy	10	One of my favourite "domestic" movies.
Comedy	10	It's funny, and sad at some moments...
Comedy	10	Cheers.
Drama	10	One of my favourite "domestic" movies.
Drama	10	It's funny, and sad at some moments...
Drama	10	Cheers.
Comedy	9	...
Comedy	9	A great way to separate himself
Comedy	9	The Fonz character he played on Happy Days at the time.
Comedy	9	Plus, look at the cast...
Comedy	9	If you get a chance, watch it.
Romance	9	...
Romance	9	A great way to separate himself
Romance	9	The Fonz character he played on Happy Days at the time.
Romance	9	Plus, look at the cast...
Romance	9	If you get a chance, watch it.
Adventure	10	Unfortunately, no producer will even meet with the Muppets.
Adventure	10	My only complaint is that more characters weren't included more.
Comedy	10	Unfortunately, no producer will even meet with the Muppets.
Comedy	10	My only complaint is that more characters weren't included more.
Drama	10	Unfortunately, no producer will even meet with the Muppets.
Drama	10	My only complaint is that more characters weren't included more.
Comedy	7	well fear not because Tim Meadows comes through in spades.
Comedy	7	"
Adventure	10	It's a pity
Drama	10	It's a pity
Fantasy	10	It's a pity
Drama	10	and nowadays I have a videotape which I watch at least once a year
Drama	10	please do, it's overwhelming.
Sci-Fi	10	and nowadays I have a videotape which I watch at least once a year
Sci-Fi	10	please do, it's overwhelming.
War	10	and nowadays I have a videotape which I watch at least once a year
War	10	please do, it's overwhelming.
Family	7	My 2 year old likes the Doodlebops show
Family	7	, it seems to keep his attention for awhile.
Family	7	The characters are interesting, vibrant with primary colours and all.
Family	7	It's well produced with high production values.
Music	7	My 2 year old likes the Doodlebops show
Music	7	, it seems to keep his attention for awhile.
Music	7	The characters are interesting, vibrant with primary colours and all.
Music	7	It's well produced with high production values.
Drama	10	Bad script, bad direction, over the top performances, overwrought dialogue.
Drama	10	What more could you ask for?
Drama	10	For laughs, it just doesn't get any better than this.
Drama	10	Don't miss Ray Liotta's debut film line,
Drama	10	"Looks like a penis.
Drama	10	"
Drama	10	A masterpiece.
Drama	10	Thus it is, possibly, not for everyone.
Drama	10	Summer Phoenix creates a deep, believable and intriguing Esther Kahn.
Drama	10	There is something mesmerizing about it.
Romance	10	A masterpiece.
Romance	10	Thus it is, possibly, not for everyone.
Romance	10	Summer Phoenix creates a deep, believable and intriguing Esther Kahn.
Romance	10	There is something mesmerizing about it.
Adventure	10	I found the last battle scene awesome!
Adventure	10	Basically this was a great flick!
Animation	10	I found the last battle scene awesome!
Animation	10	Basically this was a great flick!
Comedy	10	I found the last battle scene awesome!
Comedy	10	Basically this was a great flick!
Action	10	Not to repeat other reviews here.
Action	10	The score is very good and moving.
Action	10	After 24 years, Joel and Leslie still look great.
Comedy	10	Not to repeat other reviews here.
Comedy	10	The score is very good and moving.
Comedy	10	After 24 years, Joel and Leslie still look great.
Fantasy	10	Not to repeat other reviews here.
Fantasy	10	The score is very good and moving.
Fantasy	10	After 24 years, Joel and Leslie still look great.
Horror	10	I've seen him in numerous movies and tv shows
Horror	10	and he is always the same; stiff, wooden and utterly unconvincing.
Sci-Fi	10	I've seen him in numerous movies and tv shows
Sci-Fi	10	and he is always the same; stiff, wooden and utterly unconvincing.
Crime	10	Through it all, the family carries on with bravery and dignity.
Drama	10	Through it all, the family carries on with bravery and dignity.
History	10	Through it all, the family carries on with bravery and dignity.
Action	9	A most awaited film of the year 2002.
Action	9	After three and half years of hibernation,Rajini has acted in this movie.
Action	9	The hype for this film was toooooo high..
Action	9	But it also includes typical Rajini actions,style,songs etc.
Action	9	Its a good entertaining movie and gives good messages also.
Action	9	I will rate this movie as Good instead of Excellent because of the screenplay.
Action	9	Its a must watch movie.
Action	9	Dont miss it!
Drama	9	A most awaited film of the year 2002.
Drama	9	After three and half years of hibernation,Rajini has acted in this movie.
Drama	9	The hype for this film was toooooo high..
Drama	9	But it also includes typical Rajini actions,style,songs etc.
Drama	9	Its a good entertaining movie and gives good messages also.
Drama	9	I will rate this movie as Good instead of Excellent because of the screenplay.
Drama	9	Its a must watch movie.
Drama	9	Dont miss it!
Fantasy	9	A most awaited film of the year 2002.
Fantasy	9	After three and half years of hibernation,Rajini has acted in this movie.
Fantasy	9	The hype for this film was toooooo high..
Fantasy	9	But it also includes typical Rajini actions,style,songs etc.
Fantasy	9	Its a good entertaining movie and gives good messages also.
Fantasy	9	I will rate this movie as Good instead of Excellent because of the screenplay.
Fantasy	9	Its a must watch movie.
Fantasy	9	Dont miss it!
Comedy	7	"
Comedy	7	I assume, then, that you never heard of "Topper".
Comedy	7	This was the kind of program that had "Not Gonna Make
Fantasy	7	"
Fantasy	7	I assume, then, that you never heard of "Topper".
Fantasy	7	This was the kind of program that had "Not Gonna Make
Comedy	7	Big Fat Greek wedding; Me, Myself & Irene).
Comedy	7	All around, it was a cute movie with likable characters.
Comedy	7	I thought the ending was a little abrupt.
Drama	7	Big Fat Greek wedding; Me, Myself & Irene).
Drama	7	All around, it was a cute movie with likable characters.
Drama	7	I thought the ending was a little abrupt.
Romance	7	Big Fat Greek wedding; Me, Myself & Irene).
Romance	7	All around, it was a cute movie with likable characters.
Romance	7	I thought the ending was a little abrupt.
Drama	10	Whatever the case, I'm sure I loved it.
Drama	10	and it's great fun.
Drama	10	comedy and I really, really dug that.
Drama	10	I could really get into this melodrama stuff.
Comedy	9	I ran across this movie on the tv and could not turn it off.
Romance	9	I ran across this movie on the tv and could not turn it off.
Comedy	9	It is, quite simply, brilliant.
Horror	9	Jamie Lee Curtis is an actress I can never stop loving.
Horror	9	I think Rob Zombie should have NEVER remade such a classic.
Thriller	9	Jamie Lee Curtis is an actress I can never stop loving.
Thriller	9	I think Rob Zombie should have NEVER remade such a classic.
Action	10	Tony Leung is particularly good.
Action	10	CGS III is a gorgeous, moving film.
Comedy	10	Tony Leung is particularly good.
Comedy	10	CGS III is a gorgeous, moving film.
